image,true_class,predicted_class,confidence
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Apple___Apple_scab\affb666c-6915-48e6-ba8a-92385af75826___FREC_Scab 3395_270deg.JPG,Apple___Apple_scab,Apple___Cedar_apple_rust,0.4902971088886261
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\b31c5c8a-aac0-4cad-af32-2b10e2fa64f6___Crnl_L.Mold 7053_flipTB.JPG,Tomato___Leaf_Mold,Tomato___Tomato_mosaic_virus,0.4900570213794708
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___healthy\2eb4a2fa-d41e-47f1-9e3f-e49035c5b24a___RS_HL 9995.JPG,Tomato___healthy,Tomato___Target_Spot,0.48959675431251526
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b02fab9e-b7f5-410f-83b4-44236f41f7a4___YLCV_NREC 2309.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Spider_mites Two-spotted_spider_mite,0.48939985036849976
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\904a5f71-4358-44b5-98ff-3681df988769___Crnl_L.Mold 6601_flipTB.JPG,Tomato___Leaf_Mold,Tomato___Spider_mites Two-spotted_spider_mite,0.48930826783180237
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\cd2d8a7b-2389-4a2c-8647-b986092fa506___RS_Erly.B 8377_180deg.JPG,Tomato___Early_blight,"Pepper,_bell___Bacterial_spot",0.48897677659988403
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\2b8e612f-7448-44f7-899c-95b3c8291824___Crnl_L.Mold 6671.JPG,Tomato___Leaf_Mold,Tomato___Target_Spot,0.4886898696422577
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\f432e10d-7fd7-4517-b635-cc7677f53d8e___RS_Erly.B 9590.JPG,Tomato___Early_blight,Tomato___Septoria_leaf_spot,0.4885488748550415
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\e2d4c4ee-752f-4494-a046-6076bc08ecbd___Crnl_L.Mold 7178_flipTB.JPG,Tomato___Leaf_Mold,Tomato___Tomato_mosaic_virus,0.4882773160934448
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f9e40682-a18b-4be0-a6d8-6beaf81cdefb___YLCV_NREC 2073.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Leaf_Mold,0.4881182014942169
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\4a144d06-1caf-4e45-84f5-c4b5196ed52f___Com.G_TgS_FL 8167_180deg.JPG,Tomato___Target_Spot,Tomato___healthy,0.4879978597164154
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\c799a079-5151-4d82-bc0f-23979da84d4b___Com.G_TgS_FL 0798.JPG,Tomato___Target_Spot,Tomato___Early_blight,0.4876040816307068
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\eabc47ee-5023-476b-9992-53baa566d270___RS_Erly.B 7757_180deg.JPG,Tomato___Early_blight,Tomato___Septoria_leaf_spot,0.4874952733516693
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Raspberry___healthy\b2c6d751-869b-4b4e-b521-dda5be29482c___Mary_HL 9173_new30degFlipLR.JPG,Raspberry___healthy,Potato___healthy,0.487173467874527
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\d3046708-324c-48cc-acff-28c8020485d5___Crnl_L.Mold 9053.JPG,Tomato___Leaf_Mold,Tomato___Late_blight,0.48713433742523193
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Bacterial_spot\98a33963-bf05-4c93-a217-045c06047616___GCREC_Bact.Sp 5985.JPG,Tomato___Bacterial_spot,Tomato___Spider_mites Two-spotted_spider_mite,0.4869045615196228
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\611a3c58-8a99-401e-9745-592b55bddb85___RS_Erly.B 7679.JPG,Tomato___Early_blight,Tomato___Target_Spot,0.48684161901474
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\82567342-f689-4e61-ac38-b25db55bb684___Crnl_L.Mold 7128_180deg.JPG,Tomato___Leaf_Mold,Tomato___Bacterial_spot,0.48677483201026917
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___Late_blight\ae966e38-73b3-47c1-9421-20ac2f570f46___RS_LB 3240_180deg.JPG,Potato___Late_blight,Tomato___Late_blight,0.4862571060657501
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\c1291fe6-06c2-477e-b30f-dca9a9a80079___RS_Erly.B 8371.JPG,Tomato___Early_blight,"Pepper,_bell___Bacterial_spot",0.4862220287322998
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Soybean___healthy\b55e4d3c-4c24-4fe0-986f-10289a5f3c13___RS_HL 4881.JPG,Soybean___healthy,Potato___healthy,0.48617932200431824
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\4490b039-427d-414c-836d-a1fda6c1ad49___RS_Erly.B 8369.JPG,Tomato___Early_blight,Tomato___Late_blight,0.48608967661857605
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\091238ce-b84c-4629-a8b2-ba78254bd2e0___Crnl_L.Mold 8788_flipTB.JPG,Tomato___Leaf_Mold,Tomato___Late_blight,0.48585301637649536
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_Yellow_Leaf_Curl_Virus\101849ce-d61a-4c2f-a6a7-8da0d71f237e___YLCV_NREC 2725.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Late_blight,0.48579078912734985
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___Early_blight\c53d85d7-bddb-422b-955c-6842cce9a927___RS_Early.B 7253_flipTB.JPG,Potato___Early_blight,Tomato___Late_blight,0.485725462436676
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Cherry_(including_sour)___Powdery_mildew\7665ae36-28ec-4350-9798-89b4a32e32a8___FREC_Pwd.M 5124.JPG,Cherry_(including_sour)___Powdery_mildew,Apple___healthy,0.48565903306007385
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\0e5d9ac1-4de8-491e-ab95-809850866805___JR_HL 8534_new30degFlipLR.JPG","Pepper,_bell___healthy",Soybean___healthy,0.4854600429534912
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\b825544a-33a3-4bf7-8568-506acca8eaf5___Crnl_L.Mold 8826.JPG,Tomato___Leaf_Mold,Tomato___Septoria_leaf_spot,0.4848369359970093
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___Late_blight\4337f628-ff14-4603-9120-8639c78cacea___RS_LB 3183.JPG,Potato___Late_blight,Tomato___Late_blight,0.4846852123737335
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\6371bae8-f9d4-4b4c-88d7-96de89c4c14a___Crnl_L.Mold 7058.JPG,Tomato___Leaf_Mold,Tomato___Late_blight,0.48458051681518555
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___Early_blight\b7157976-61c2-4366-87c5-e3de23aa7c10___RS_Early.B 7227.JPG,Potato___Early_blight,"Pepper,_bell___Bacterial_spot",0.48419010639190674
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\cf8c6e28-201c-4c8e-994f-8dcf98362e64___RS_Erly.B 7651_flipTB.JPG,Tomato___Early_blight,Tomato___Late_blight,0.4841320812702179
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\4f67760e-24e8-4a5d-8162-93e0ce8d93f7___Com.G_SpM_FL 1146.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___healthy,0.48395976424217224
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Corn_(maize)___Northern_Leaf_Blight\028a7e62-b520-42fe-8607-ee4d4bc6764d___RS_NLB 3844.JPG,Corn_(maize)___Northern_Leaf_Blight,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,0.4837382137775421
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\f7357222-4e77-4c46-a0ff-a17e165a70ff___RS_Erly.B 9619_flipTB.JPG,Tomato___Early_blight,Tomato___Late_blight,0.4837161898612976
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___healthy\4777e41f-56f7-4f8f-9c81-33bd40ca1d0b___RS_HL 9875.JPG,Tomato___healthy,"Pepper,_bell___healthy",0.48357072472572327
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Bacterial_spot\34f9b271-4f62-4fd4-8c69-edfdf3b08314___UF.GRC_BS_Lab Leaf 1199.JPG,Tomato___Bacterial_spot,Tomato___Late_blight,0.48268336057662964
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Bacterial_spot\f1cc12b3-3116-4b31-81fc-6383303f84ae___UF.GRC_BS_Lab Leaf 0352.JPG,Tomato___Bacterial_spot,Tomato___Late_blight,0.48244044184684753
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Strawberry___Leaf_scorch\ad48a0f5-3036-4d59-9d9b-27a5ea752131___RS_L.Scorch 9964.JPG,Strawberry___Leaf_scorch,Grape___Black_rot,0.4823002219200134
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Strawberry___Leaf_scorch\8521b2b5-d5fa-42fe-ad72-d0f5c94b3ca8___RS_L.Scorch 9940.JPG,Strawberry___Leaf_scorch,Grape___Black_rot,0.482189804315567
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\a6ab82be-a59d-4288-aec5-194d8d796a31___Com.G_SpM_FL 9322.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___healthy,0.4821324050426483
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\73cf82cf-a099-4243-a7a6-b06c79eedb65___RS_Erly.B 7412_flipTB.JPG,Tomato___Early_blight,Tomato___Late_blight,0.48208773136138916
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\0fe0ad25-e48a-4b91-bd06-bdd5799944e5___Com.G_TgS_FL 8351_flipTB.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.48196735978126526
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\c6e96373-484c-45da-b043-0a294a59ad2c___RS_Erly.B 7401_180deg.JPG,Tomato___Early_blight,Tomato___Late_blight,0.48176485300064087
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\4b5b48f8-7d82-400a-af7a-43f7804896c6___Com.G_TgS_FL 9762_newPixel25.JPG,Tomato___Target_Spot,Tomato___healthy,0.4816034734249115
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Strawberry___healthy\d451b14d-8338-47e7-9505-1797ae645742___RS_HL 1976_180deg.JPG,Strawberry___healthy,Cherry_(including_sour)___healthy,0.48123106360435486
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\6bd21bee-4648-43fc-b481-dc4913a8c9be___Com.G_TgS_FL 0841_180deg.JPG,Tomato___Target_Spot,Tomato___healthy,0.4811552166938782
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___healthy\949cafd0-098b-497f-9590-f0fb8ccafc94___RS_HL 4168_newPixel25.JPG,Potato___healthy,Potato___Early_blight,0.48098519444465637
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Tomato_mosaic_virus\54355f0e-7332-4990-b96e-fbff2637f5b7___PSU_CG 2245_180deg.JPG,Tomato___Tomato_mosaic_virus,Tomato___healthy,0.48094621300697327
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\177caa36-f976-4c64-8098-25fba2a4038f___Keller.St_CG 1787.JPG,Tomato___Septoria_leaf_spot,Tomato___Late_blight,0.4804714620113373
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\c8055b76-f328-4519-b530-b34a695b9261___Keller.St_CG 1901.JPG,Tomato___Septoria_leaf_spot,Tomato___Bacterial_spot,0.4798543155193329
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\bf1b824c-7a99-45a5-9b60-5da58b3fe47c___Crnl_L.Mold 8759.JPG,Tomato___Leaf_Mold,"Pepper,_bell___Bacterial_spot",0.4798341393470764
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\02d2c484-8bdb-4ef2-8d07-0bdb3ac330cc___Matt.S_CG 0975.JPG,Tomato___Septoria_leaf_spot,Tomato___Bacterial_spot,0.4797886908054352
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\9a067a91-70b3-4801-9a25-bb86f8d0691e___Crnl_L.Mold 8867.JPG,Tomato___Leaf_Mold,Tomato___Late_blight,0.47969967126846313
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\f62b2695-c850-47d4-9e42-e35e5596e729___RS_Erly.B 7777.JPG,Tomato___Early_blight,Tomato___Late_blight,0.4793287515640259
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\eabc47ee-5023-476b-9992-53baa566d270___RS_Erly.B 7757_flipTB.JPG,Tomato___Early_blight,Tomato___Septoria_leaf_spot,0.47922438383102417
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\c7005da5-2322-44e9-aceb-c6abe348f98c___RS_Erly.B 6490.JPG,Tomato___Early_blight,Tomato___Late_blight,0.4791448712348938
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Apple___Apple_scab\91decba3-10b0-4d3e-974c-bcc7729e867d___FREC_Scab 3527_270deg.JPG,Apple___Apple_scab,Apple___Black_rot,0.4784855544567108
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\60b089ee-97ea-4df8-bb95-cd8c2094b24e___RS_Erly.B 9426.JPG,Tomato___Early_blight,Tomato___Late_blight,0.4775671362876892
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Raspberry___healthy\2eee8fcd-9f57-4cf3-aedd-f037cba03a3a___Mary_HL 9256_90deg.JPG,Raspberry___healthy,Strawberry___healthy,0.4775327146053314
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449_flipTB.JPG,Tomato___Early_blight,Tomato___Bacterial_spot,0.47747182846069336
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\2b82e665-b765-4514-93c9-715a2e452b34___FAM_L.Blight 0791_flipLR.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Tomato___Bacterial_spot,0.47693490982055664
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\970f236d-e002-4393-b65d-f763feba78e2___Com.G_TgS_FL 9698.JPG,Tomato___Target_Spot,Tomato___Spider_mites Two-spotted_spider_mite,0.4766218662261963
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Peach___Bacterial_spot\3c54c40a-e6d9-4105-8263-c32caf543b10___Rut._Bact.S 1234.JPG,Peach___Bacterial_spot,Peach___healthy,0.47618475556373596
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\6c5baf51-ae97-41dd-9728-1995177e3b6a___RS_Erly.B 7723.JPG,Tomato___Early_blight,Tomato___Late_blight,0.47617006301879883
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\5da40213-3be5-43d6-91f6-88e7d0334f90___Com.G_TgS_FL 9722_newPixel25.JPG,Tomato___Target_Spot,Tomato___healthy,0.47600728273391724
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Soybean___healthy\a036529c-94f5-4a86-9a86-05172d7de5a7___RS_HL 2843.JPG,Soybean___healthy,Blueberry___healthy,0.4758916199207306
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\ab1f0275-f2db-4dcf-befb-8921c6101b80___RS_Erly.B 7596_flipTB.JPG,Tomato___Early_blight,"Pepper,_bell___Bacterial_spot",0.47570258378982544
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\1cc31c92-0fbd-488a-b0a2-ef25f985bf13___Com.G_TgS_FL 9840.JPG,Tomato___Target_Spot,Tomato___Bacterial_spot,0.474978506565094
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\ab772665-1f53-48d3-997b-920c0b2b385f___JR_Sept.L.S 2661.JPG,Tomato___Septoria_leaf_spot,Tomato___Late_blight,0.4746806025505066
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Peach___Bacterial_spot\03ec8ee1-54a8-4c60-8231-a8ed7b357ca0___Rut._Bact.S 0968.JPG,Peach___Bacterial_spot,Apple___Black_rot,0.47465282678604126
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Late_blight\ac89de10-2de8-40a4-8f6e-f0a37e97cd57___RS_Late.B 5126.JPG,Tomato___Late_blight,Peach___healthy,0.4743775427341461
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\905a051a-0649-4b4a-8dc7-273952cbd832___Crnl_L.Mold 6574_180deg.JPG,Tomato___Leaf_Mold,Tomato___Tomato_mosaic_virus,0.47415691614151
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\b97c1d3f-45b5-4057-aa68-1c92e65b06dc___Crnl_L.Mold 8696_180deg.JPG,Tomato___Leaf_Mold,Tomato___Tomato_mosaic_virus,0.47393158078193665
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\fd6417ac-d076-4658-a4f8-6916d781c72a___RS_Erly.B 7360.JPG,Tomato___Early_blight,Tomato___Spider_mites Two-spotted_spider_mite,0.473802775144577
"C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Pepper,_bell___healthy\1bd09026-a26c-46be-b5ec-850a287c6cb5___JR_HL 5972_newPixel25.JPG","Pepper,_bell___healthy",Apple___Cedar_apple_rust,0.473553866147995
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\33e011de-c050-4433-a251-aedbbf3886a1___Com.G_SpM_FL 8932.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.4733322560787201
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___healthy\849aa978-c7b9-4344-9ca8-129219a65f8e___RS_HL 1874_new90degFlipLR.JPG,Potato___healthy,Soybean___healthy,0.4731490910053253
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Leaf_Mold\f7826d86-2eb1-408f-b2c1-a43afe0268b3___Crnl_L.Mold 9056.JPG,Tomato___Leaf_Mold,Tomato___Late_blight,0.47297078371047974
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Potato___Early_blight\65f6e2f1-300b-42f0-bcc8-467753411947___RS_Early.B 7591_180deg.JPG,Potato___Early_blight,Potato___Late_blight,0.4723493456840515
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Corn_(maize)___healthy\650d4770-c4b9-4854-8476-681d9d93034c___R.S_HL 5557 copy.jpg,Corn_(maize)___healthy,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,0.4720403254032135
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Septoria_leaf_spot\702a5117-4fee-46b6-bd3b-980ad9496dea___Matt.S_CG 6094.JPG,Tomato___Septoria_leaf_spot,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),0.47182077169418335
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Grape___Black_rot\02a1df6c-97ec-41d4-b00c-9510741a39dc___FAM_B.Rot 0552_flipLR.JPG,Grape___Black_rot,Grape___Esca_(Black_Measles),0.47180670499801636
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\6df82d72-cc8d-4136-8c9e-b7756255e324___Com.G_TgS_FL 0983.JPG,Tomato___Target_Spot,Tomato___healthy,0.4715491235256195
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\6043e8e3-0ab2-4b30-b125-e2a26123b487___RS_Erly.B 8307.JPG,Tomato___Early_blight,Potato___Early_blight,0.47148799896240234
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Peach___healthy\7a42f00f-0b6f-48f4-ada5-569fb12ce8f7___Rutg._HL 3682.JPG,Peach___healthy,"Pepper,_bell___healthy",0.4712531268596649
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\ee7d5b86-6015-4bea-b881-e2487eb85805___Com.G_TgS_FL 0041.JPG,Tomato___Target_Spot,Tomato___healthy,0.4705723822116852
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Early_blight\d6ac1972-b67c-422e-b81d-11f2f1d9ec5f___RS_Erly.B 9435.JPG,Tomato___Early_blight,Tomato___Late_blight,0.4705512225627899
C:\Users\siddh\Downloads\plant dataset\New Plant Diseases Dataset(Augmented)\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\db1798d0-9c2c-4239-812a-f5328e5a3502___Com.G_TgS_FL 9822.JPG,Tomato___Target_Spot,Tomato___Late_blight,0.47040387988090515
